id,ime,država,gorovje,višina,širina,dolžina,vrsta,število ogledov,priljubljenost,mesto na lestvici priljubljenosti,število slik,število poti 
3902037,Rifugio Toni Demetz,Italija,Dolomiti,2685,46.51469,11.73953,"koča, sedlo",78141,46,1855.,4,1
3902038,Rifugio Vicenza,Italija,Dolomiti,2253,46.52,11.72361,koča,64914,45,1908.,4,1
3902039,Sassopiatto / Plattkofel,Italija,Dolomiti,2969,46.51332,11.71634,vrh,128948,52,1657.,8,2
3902043,Rifugio Friedrich August,Italija,Dolomiti,2298,46.50036,11.74531,"koča, planina",72392,46,1878.,4,1
3902047,Rifugio Sandro Pertini,Italija,Dolomiti,2300,46.50233,11.72458,"koča, planina",63455,45,1913.,5,1
3902048,Rifugio Sasso Piatto,Italija,Dolomiti,2300,46.50486,11.70117,"koča, planina",73264,46,1874.,7,1
3902049,Monte Civetta,Italija,Dolomiti,3220,46.37992,12.05313,vrh,384502,80,699.,19,2
3902050,Rifugio Sonino al Coldai,Italija,Dolomiti,2132,46.39916,12.06842,koča,75108,46,1868.,6,1
3902051,Rifugio Torrani,Italija,Dolomiti,2984,46.37857,12.05671,koča,88749,47,1817.,5,1
3902052,Rifugio Faloria,Italija,Dolomiti,2123,46.53228,12.17313,koča,69211,45,1891.,12,3
3902053,Rifugio Tondi,Italija,Dolomiti,2327,46.52771,12.1811,"vrh, koča",75759,46,1864.,13,1
3902054,Sella di Punta Nera,Italija,Dolomiti,2738,46.51827,12.1928,sedlo,90166,47,1810.,8,2
3902055,Lago di Sorapiss / Rifugio Vandelli,Italija,Dolomiti,1926,46.52088,12.22446,"koča, jezero",204222,60,1371.,8,1
3902057,Rifugio Venezia,Italija,Dolomiti,1946,46.41554,12.15603,"koča, bivak, planina",75623,46,1865.,8,1
3902058,Monte Pena,Italija,Dolomiti,2196,46.40203,12.17699,vrh,95383,48,1788.,11,1
3902063,Piz Ciampei,Italija,Dolomiti,2290,46.53014,11.98094,vrh,64205,45,1911.,5,1
3902065,Les Pizades,Italija,Dolomiti,2265,46.5319,11.94842,vrh,62591,44,1916.,6,1
3902066,Setsas,Italija,Dolomiti,2571,46.51946,11.95726,vrh,99325,49,1775.,18,2
3902067,Col de Mesores / Sass dla Luesa,Italija,Dolomiti,2615,46.54294,11.81336,vrh,77362,46,1857.,6,1
3902073,Rifugio Lavarella,Italija,Dolomiti,2042,46.61111,12.00709,"koča, planina",91947,48,1802.,3,1
3902074,Rifugio Fanes,Italija,Dolomiti,2060,46.61206,12.01416,"koča, planina",74804,46,1870.,2,1
3902075,L'Ciaval / Kreuzkofel,Italija,Dolomiti,2907,46.61451,11.95177,vrh,89317,47,1812.,9,3
3902076,Sasso delle Dieci / Zehnerspitze,Italija,Dolomiti,3028,46.62236,11.96095,vrh,135281,53,1635.,16,3
3902077,Rifugio Ra Valles,Italija,Dolomiti,2470,46.54757,12.08493,koča,159987,55,1540.,7,3
3902078,Cima Formenton,Italija,Dolomiti,2830,46.56627,12.07236,vrh,99397,49,1772.,11,3
3902079,Bivak Baracca degli Alpini,Italija,Dolomiti,2922,46.56286,12.06794,bivak,99377,49,1773.,4,3
3902080,Tofana di Dentro,Italija,Dolomiti,3238,46.55824,12.06392,vrh,211840,61,1345.,18,2
3902083,Rifugio Duca d'Aosta,Italija,Dolomiti,2098,46.53791,12.08501,koča,77907,46,1856.,9,2
3902095,Sasso Vernale,Italija,Dolomiti,3058,46.41883,11.84032,vrh,129256,52,1654.,14,1
3902096,Cima Ombrettola,Italija,Dolomiti,2931,46.41293,11.84014,vrh,88105,47,1819.,8,1
3902105,Cima Venegiotta,Italija,Dolomiti,2401,46.32788,11.82286,vrh,84754,47,1830.,14,1
3902108,Cima Caladora / Cima del Lago,Italija,Dolomiti,2313,46.332,11.81224,vrh,68651,45,1894.,10,1
3902120,Cima Valles / Cima Venegia,Italija,Dolomiti,2305,46.333,11.80299,vrh,57969,44,1934.,5,1
3902176,Col Rosa,Italija,Dolomiti,2166,46.58576,12.09764,vrh,120765,51,1688.,15,2
3902177,Sasso di Stria,Italija,Dolomiti,2477,46.51989,11.99788,vrh,81638,47,1844.,7,1
3902178,Monte Sief,Italija,Dolomiti,2424,46.50095,11.95438,vrh,94032,48,1794.,14,2
3902180,Col di Lana,Italija,Dolomiti,2452,46.49665,11.95941,"vrh, bivak, cerkev",166986,56,1517.,24,3
3902181,Cenglei,Italija,Dolomiti,2221,46.49871,11.97228,vrh,76707,46,1859.,7,1
3902186,Rifugio Fodara Vedla,Italija,Dolomiti,1980,46.63558,12.06098,"koča, planina",60183,44,1926.,2,1
3902187,Rifugio Sennes,Italija,Dolomiti,2126,46.65362,12.0595,"koča, jezero, planina",90422,48,1807.,7,4
3902188,Rifugio Munt de Sennes,Italija,Dolomiti,2176,46.65885,12.04871,"koča, planina",76509,46,1860.,8,2
3902189,Col de Lasta,Italija,Dolomiti,2311,46.65316,12.05243,vrh,71021,45,1882.,7,2
3902190,Muntejela de Sennes,Italija,Dolomiti,2787,46.67197,12.01873,vrh,96870,48,1783.,16,2
3902191,Rifugio Biella / Seekofel Hütte,Italija,Dolomiti,2327,46.66565,12.08464,"koča, bivak",106001,49,1748.,15,2
3902192,Croda del Beco / Seekofel,Italija,Dolomiti,2810,46.67486,12.07224,vrh,157331,55,1553.,22,2
3902193,Punta Fiames,Italija,Dolomiti,2240,46.57596,12.12994,vrh,107536,50,1739.,12,2
3902194,Pezzories,Italija,Dolomiti,2348,46.58027,12.12998,vrh,70048,45,1887.,8,1
3902202,Rifugio Padon,Italija,Dolomiti,2407,46.46352,11.89259,koča,93565,48,1795.,9,1
3902203,Bivak Bontadini,Italija,Dolomiti,2580,46.46344,11.88828,bivak,95209,48,1790.,6,1
3902204,Bech da Mesdi,Italija,Dolomiti,2727,46.47309,11.87453,vrh,119532,51,1695.,9,1
3902271,Lago di Fosses,Italija,Dolomiti,2142,46.65269,12.09405,"jezero, planina",99377,49,1774.,15,1
3902272,Remeda Rossa / Rote Wand,Italija,Dolomiti,2605,46.65264,12.11093,vrh,81593,46,1845.,12,2
3902273,Piccola Croda Rossa / Kleine Gaisl,Italija,Dolomiti,2859,46.64575,12.12442,vrh,124174,51,1676.,23,2
3902274,Roter Turm,Italija,Dolomiti,2553,46.65672,12.10874,vrh,86024,47,1823.,15,2
3902275,Col Druscie,Italija,Dolomiti,1779,46.54308,12.10397,"vrh, koča",67405,45,1898.,7,1
3902276,Rifugio Sass Bece,Italija,Dolomiti,2423,46.4784,11.8129,"vrh, koča",99969,49,1771.,19,1
3902278,Rifugio Belvedere,Italija,Dolomiti,2335,46.47615,11.80733,koča,82691,47,1837.,15,1
3902279,Col di Rosc,Italija,Dolomiti,2383,46.47457,11.80195,vrh,77274,46,1858.,12,1
3902280,Rifugio Fredarola,Italija,Dolomiti,2370,46.47741,11.81489,koča,61778,44,1919.,8,1
3902281,Col da Cuch,Italija,Dolomiti,2563,46.4755,11.82404,vrh,82495,47,1838.,10,1
3902282,Sas Ciapel,Italija,Dolomiti,2557,46.47702,11.84151,vrh,89256,47,1814.,17,1
3902388,Langalm Hütte,Italija,Dolomiti,2283,46.62552,12.29006,"koča, jezero, planina",2072,29,2443.,7,1
3902392,Rifugio Auronzo,Italija,Dolomiti,2320,46.61222,12.29626,"koča, bivak",7375,39,2097.,5,1
3902393,Cascata di Fanes,Italija,Dolomiti,1467,46.59416,12.08418,slap,3937,35,2231.,6,1
3902395,Col di Bousc,Italija,Dolomiti,2494,46.4539,11.85929,vrh,1313,25,2585.,7,1
3902396,Monte Piano,Italija,Dolomiti,2305,46.62499,12.24357,vrh,3979,35,2225.,12,2
3902405,Rifugio Roda di Vael,Italija,Dolomiti,2280,46.4201,11.63014,koča,1220,25,2602.,8,1
3902408,Roda di Vael / Rotwand,Italija,Dolomiti,2806,46.42537,11.61988,vrh,2191,30,2426.,13,2
3902409,Cima Latemar / Latemarspitze,Italija,Dolomiti,2800,46.38314,11.58247,vrh,2111,29,2435.,6,2
3902410,Rifugio Cinque Torri,Italija,Dolomiti,2137,46.5082,12.0549,koča,16254,42,2011.,8,2
3902420,Rifugio Croda da Lago,Italija,Dolomiti,2046,46.48634,12.10575,"koča, jezero, planina",5894,38,2130.,10,1
3902421,La Rocchetta,Italija,Dolomiti,2496,46.46172,12.12482,vrh,2125,29,2433.,12,1
3902429,Monte Formin,Italija,Dolomiti,2657,46.47387,12.07933,vrh,2688,32,2354.,19,3
3902519,Rifugio Sponata,Italija,Dolomiti,1730,46.58896,11.89014,"koča, planina",631,19,2777.,4,1
3902520,Rifugio Gherdenacia,Italija,Dolomiti,2050,46.58483,11.87945,"koča, planina",677,20,2760.,6,1
3902521,Ciampani,Italija,Dolomiti,2668,46.59662,11.8475,vrh,659,20,2765.,7,1
3902522,Muntejela de Puez,Italija,Dolomiti,2666,46.59379,11.84089,vrh,877,22,2695.,8,4
3902523,Col de Puez / Puezkofel,Italija,Dolomiti,2725,46.59314,11.82456,vrh,1050,23,2649.,7,4
3902524,Piz de Puez / Puezspitz,Italija,Dolomiti,2913,46.59797,11.81372,vrh,2636,32,2358.,7,5
3902526,Rifugio Vajolet,Italija,Dolomiti,2243,46.45855,11.63262,koča,2695,32,2351.,9,1
3902527,Rifugio Passo Principe / Grasleitenpasshütte,Italija,Dolomiti,2601,46.47401,11.63887,"koča, sedlo",1510,26,2552.,13,1
3902528,Catinaccio d'Antermoia / Kesselkogel,Italija,Dolomiti,3004,46.47403,11.64394,vrh,7016,39,2105.,18,2
3902529,Cima Scalieret,Italija,Dolomiti,2887,46.463,11.64452,vrh,1754,27,2501.,10,1
3902530,Malga Ombretta,Italija,Dolomiti,1904,46.42428,11.88074,"koča, planina",611,19,2787.,8,1
3902531,Rifugio Onorio Falier,Italija,Dolomiti,2074,46.42475,11.86264,koča,801,21,2720.,7,1
3902547,Monte Pelmo,Italija,Dolomiti,3168,46.41986,12.13472,vrh,10556,40,2053.,24,1
3902549,Rudihütte,Italija,Dolomiti,1950,46.66437,12.37245,"koča, planina",707,20,2749.,7,1
3902593,Croda Rossa di Sesto,Italija,Dolomiti,2965,46.64519,12.38328,vrh,3780,35,2243.,9,1
3902596,Rifugio Carducci,Italija,Dolomiti,2297,46.61514,12.37363,"koča, bivak",817,21,2715.,11,1
3902602,Grotta di Tofana,Italija,Dolomiti,2420,46.53444,12.05558, ,1020,23,2658.,6,1
3902607,Bivacco de Toni,Italija,Dolomiti,2578,46.60943,12.35927,"bivak, sedlo",1060,23,2642.,11,1
3902675,Ra Bujela,Italija,Dolomiti,2257,46.53763,12.08093,vrh,813,21,2717.,8,1
3902751,Corvo Alto,Italija,Dolomiti,2455,46.45986,12.08201,vrh,862,22,2703.,15,2
3902756,Croda Negra,Italija,Dolomiti,2518,,,vrh,1180,24,2611.,5,1
3902789,Rifugio Alpino Buffaure,Italija,Dolomiti,2044,46.42853,11.7235,"koča, planina",325,15,2945.,8,1
3902790,Rifugio Baita Cuz,Italija,Dolomiti,2213,46.42883,11.73164,"koča, planina",469,17,2857.,12,2
3902792,Col de Valvacin,Italija,Dolomiti,2372,46.43419,11.7359,"vrh, koča",712,20,2745.,11,1
3902804,Forcella Marmarole,Italija,Dolomiti,2661,46.50503,12.34277,sedlo,1230,25,2600.,13,1
3902806,Lastron dei Scarperi / Schusterplatte,Italija,Dolomiti,2957,46.65721,12.31665,vrh,1768,28,2495.,12,2
3902845,Monte Cernera,Italija,Dolomiti,2665,46.46799,12.05824,vrh,1660,27,2521.,15,1
3902935,Lago di Fanes,Italija,Dolomiti,1832,46.59644,12.05359,jezero,1050,23,2650.,6,1
3902936,Lago di Limo,Italija,Dolomiti,2159,46.60673,12.01932,"jezero, sedlo",1650,27,2524.,14,3
3902937,Col Bechei,Italija,Dolomiti,2794,46.60774,12.04446,vrh,804,21,2719.,19,3
3902938,Cima Nove / Neunerspitze,Italija,Dolomiti,2968,46.63022,11.98085,vrh,1190,24,2607.,14,1
3902942,Piz Sant Antone,Italija,Dolomiti,2655,46.6304,12.00445,vrh,840,21,2711.,15,1
3902949,Rifugio Fonda Savio,Italija,Dolomiti,2367,46.58518,12.28737,"koča, sedlo",1100,24,2635.,13,1
3902951,Rifugio Lago Boe,Italija,Dolomiti,2185,46.52651,11.86248,koča,618,19,2783.,9,1
3902952,Lago Boe,Italija,Dolomiti,2252,46.52502,11.85771,jezero,1470,26,2555.,5,1
3902953,Ütia Franz Kostner,Italija,Dolomiti,2500,46.51862,11.84852,koča,1070,23,2640.,16,2
3902954,Cima Cadin Nord Est,Italija,Dolomiti,2788,46.57988,12.29033,vrh,2180,30,2429.,8,1
3902956,Boeseekofel / Piz da Lech,Italija,Dolomiti,2911,46.52793,11.84114,vrh,1770,28,2494.,14,2
3902982,Rifugio Scotter Palatini,Italija,Dolomiti,1580,46.47212,12.23569,koča,479,17,2850.,7,1
3902983,Monte Antelao,Italija,Dolomiti,3264,46.45188,12.26177,vrh,10505,40,2054.,16,1
3902991,Pizes dl Valun,Italija,Dolomiti,2906,46.5174,11.83742,vrh,790,21,2722.,15,4
3902993,Moiazza Sud,Italija,Dolomiti,2878,46.3383,12.0581,vrh,722,20,2743.,2,1
3902995,Monte Pore,Italija,Dolomiti,2405,46.4774,12.01281,vrh,527,18,2826.,14,1
3903000,Piz Lech Dlace,Italija,Dolomiti,3009,46.51418,11.83259,vrh,1980,29,2455.,8,4
3903004,Cresta Strenta,Italija,Dolomiti,3124,46.51201,11.82808,vrh,2510,31,2381.,3,4
3903013,Rifugio San Marco,Italija,Dolomiti,1823,46.4767,12.22816,koča,675,20,2761.,12,1
3903019,Punta dei Ross,Italija,Dolomiti,2460,46.49008,12.21977,vrh,398,16,2900.,7,1
3903118,Monte Aiarnola,Italija,Dolomiti,2456,46.5803,12.4467,vrh,418,16,2884.,4,1
3903133,Ütia de Gran Fanes,Italija,Dolomiti,2102,46.59722,12.02252,"koča, jezero, planina",1340,25,2583.,7,3
3903134,Vallon Bianco,Italija,Dolomiti,2688,46.58763,12.05492,vrh,614,19,2786.,9,3
3903135,Bivacco Baccon Barborka,Italija,Dolomiti,2620,46.58185,12.0443,"vrh, bivak",548,18,2817.,7,3
3903136,Furcia Rossa III,Italija,Dolomiti,2791,46.57764,12.03541,vrh,500,18,2843.,13,3
3903138,Bivacco della Pace,Italija,Dolomiti,2760,46.56837,12.02881,bivak,1340,25,2584.,11,2
3903162,Monte Gusella,Italija,Dolomiti,2595,46.49069,12.05075,vrh,986,23,2667.,21,1
3903307,Rifugio La Marmotta,Italija,Dolomiti,1938,46.52999,11.90159,"koča, planina, sedlo",258,12,3017.,9,1
3903308,Rifugio Incisa,Italija,Dolomiti,1925,46.52828,11.90238,"koča, planina",229,12,3046.,6,1
3903310,Rifugio Punta Trieste,Italija,Dolomiti,2028,46.53485,11.9049,"koča, planina",278,13,2988.,9,1
3903312,Pralongia,Italija,Dolomiti,2109,46.53346,11.91629,"vrh, koča, planina, cerkev",573,19,2806.,13,1
3903315,Stores,Italija,Dolomiti,2185,46.53053,11.92315,vrh,247,12,3027.,9,1
3903317,Pico Setsas,Italija,Dolomiti,2429,46.51617,11.9592,vrh,303,14,2972.,17,2
3903323,Col Margherita,Italija,Dolomiti,2514,46.36718,11.79186,vrh,379,15,2915.,1,1
3903324,Cima Juribrutto,Italija,Dolomiti,2697,46.35938,11.76512,vrh,350,15,2930.,2,1
401111,Tiho jezero (Falski ribnik),Slovenija,"Pohorje, Dravinjske gorice in Haloze",1266,46.4826,15.396,jezero,381341,79,714.,7,2
401112,Klopni vrh,Slovenija,"Pohorje, Dravinjske gorice in Haloze",1340,46.49805,15.39211,vrh,452828,87,465.,5,14
401113,Koča na Klopnem vrhu,Slovenija,"Pohorje, Dravinjske gorice in Haloze",1260,46.5019,15.3993,koča,434721,85,533.,4,10
401397,Sveti Avguštin,Slovenija,"Pohorje, Dravinjske gorice in Haloze",504,46.2899,15.9339,"vrh, cerkev",181233,58,1462.,6,4
401708,Sveta Magdalena (Brda),Slovenija,"Pohorje, Dravinjske gorice in Haloze",718,46.4735,15.1601,cerkev,118653,51,1699.,2,1
401981,Lobnikov vrh,Slovenija,"Pohorje, Dravinjske gorice in Haloze",705,46.5613,15.4454,vrh,130868,52,1649.,3,4
402011,Jezerc,Slovenija,"Pohorje, Dravinjske gorice in Haloze",1222,46.4899,15.3285,jezero,243523,65,1223.,6,1
402162,Pečke,Slovenija,"Pohorje, Dravinjske gorice in Haloze",720,46.5227,15.5408,"vrh, koča",353890,76,814.,7,5
402298,Ančnikovo gradišče,Slovenija,"Pohorje, Dravinjske gorice in Haloze",750,46.42669,15.52355,koča,223255,62,1294.,23,1
402359,Sveta Lucija nad Studenicami,Slovenija,"Pohorje, Dravinjske gorice in Haloze",290,46.3065,15.6119,cerkev,155261,55,1560.,6,3
402379,Izvir Toplega (Studeniškega) potoka,Slovenija,"Pohorje, Dravinjske gorice in Haloze",295,,,slap,4022,36,2220.,7,5
402387,Hlebov vrh (Rdeči Breg),Slovenija,"Pohorje, Dravinjske gorice in Haloze",913,46.56844,15.3402,"vrh, cerkev",4913,37,2180.,5,8
402394,Trije križi na Konjiški gori,Slovenija,"Pohorje, Dravinjske gorice in Haloze",727,,,sedlo,4826,37,2183.,5,1
402643,Izvir reke Pake,Slovenija,"Pohorje, Dravinjske gorice in Haloze",1412,,, ,10330,40,2057.,0,1
402740,Ostruščica,Slovenija,"Pohorje, Dravinjske gorice in Haloze",1498,46.45852,15.3235,vrh,8790,40,2073.,2,5
402741,Lukov slap,Slovenija,"Pohorje, Dravinjske gorice in Haloze",1240,46.4581,15.3091,slap,11340,41,2044.,2,1
402837,Jelovice,Slovenija,"Pohorje, Dravinjske gorice in Haloze",623,46.30691,15.7401,vrh,4080,36,2216.,2,3
403066,Gradišče (nad Slovenj Gradcem),Slovenija,"Pohorje, Dravinjske gorice in Haloze",516,46.5159,15.092,vrh,2790,32,2337.,2,1
403078,Sveti Danijel (nad Trbonjami),Slovenija,"Pohorje, Dravinjske gorice in Haloze",845,46.59011,15.07287,"vrh, cerkev",1240,25,2597.,4,1
403081,Janški vrh,Slovenija,"Pohorje, Dravinjske gorice in Haloze",417,46.3358,15.7935,"vrh, cerkev",2540,31,2375.,8,3
403082,Janževski vrh,Slovenija,"Pohorje, Dravinjske gorice in Haloze",915,46.5688,15.3042,"vrh, koča, cerkev",3250,34,2285.,12,2
403085,Ribnica na Pohorju,Slovenija,"Pohorje, Dravinjske gorice in Haloze",715,46.5354,15.2674,"koča, cerkev",3090,33,2299.,13,1
403096,Lovski dom LD Gradišče,Slovenija,"Pohorje, Dravinjske gorice in Haloze",880,46.5388,15.1165,koča,1840,28,2482.,4,1
403097,Skala (nad Dravogradom),Slovenija,"Pohorje, Dravinjske gorice in Haloze",525,46.5867,15.0327, ,2821,32,2330.,4,1
403098,Golarjev vrh,Slovenija,"Pohorje, Dravinjske gorice in Haloze",843,46.5753,15.0704,vrh,1160,24,2618.,2,1
403099,Anski vrh (nad Pamečami),Slovenija,"Pohorje, Dravinjske gorice in Haloze",756,46.55314,15.07503,"vrh, cerkev",3060,33,2302.,6,1
403155,Brinjeva gora (nad Zrečami),Slovenija,"Pohorje, Dravinjske gorice in Haloze",616,46.3764,15.4076,"vrh, cerkev",12150,41,2037.,4,5
403183,Pot med krošnjami Pohorje,Slovenija,"Pohorje, Dravinjske gorice in Haloze",1460,46.45216,15.32753, ,14260,41,2022.,4,1
403356,Rudnica (nad Podčetrtkom),Slovenija,"Pohorje, Dravinjske gorice in Haloze",548,,,"vrh, koča, jezero, bivak, planina, cerkev",18320,42,2003.,16,7
403462,Sveti Križ (Kumen),Slovenija,"Pohorje, Dravinjske gorice in Haloze",928,46.51664,15.42816,cerkev,313,14,2961.,2,1
403464,Lamprehtov vrh,Slovenija,"Pohorje, Dravinjske gorice in Haloze",1230,46.50998,15.40916,vrh,632,19,2776.,2,2
403467,Lasina,Slovenija,"Pohorje, Dravinjske gorice in Haloze",1412,46.48128,15.34364,vrh,902,22,2689.,1,3
403468,Pesek,Slovenija,"Pohorje, Dravinjske gorice in Haloze",1423,46.46848,15.34165,vrh,1970,29,2457.,2,3
403480,Turn (pri Klopnem vrhu),Slovenija,"Pohorje, Dravinjske gorice in Haloze",1261,46.50814,15.39682,vrh,395,16,2902.,2,2
403481,Jezerce Drtičnikovo,Slovenija,"Pohorje, Dravinjske gorice in Haloze",960,46.51738,15.3918,jezero,535,18,2824.,3,2
403489,Ptujska Gora,Slovenija,"Pohorje, Dravinjske gorice in Haloze",342,46.35455,15.76152,"vrh, koča, cerkev",2690,32,2353.,3,4
403494,Sveti Ignacij (Rdeči Breg),Slovenija,"Pohorje, Dravinjske gorice in Haloze",885,46.56762,15.33665,cerkev,380,16,2912.,5,8
403496,Šetorov mlin,Slovenija,"Pohorje, Dravinjske gorice in Haloze",745,46.45828,15.51736, ,447,17,2866.,6,2
403497,Izvir Polskave,Slovenija,"Pohorje, Dravinjske gorice in Haloze",1180,46.49026,15.50453, ,956,22,2673.,2,4
403498,Sveta Uršula (Bojtina),Slovenija,"Pohorje, Dravinjske gorice in Haloze",1006,46.47198,15.50267,cerkev,951,22,2675.,5,2
403499,Majalova kapelica,Slovenija,"Pohorje, Dravinjske gorice in Haloze",823,46.45968,15.50746, ,203,11,3074.,2,2
403504,Sv. Marjeta (Ritoznoj),Slovenija,"Pohorje, Dravinjske gorice in Haloze",407,46.4192,15.58653,cerkev,501,18,2842.,2,1
403505,Veliki vrh (na Pohorju),Slovenija,"Pohorje, Dravinjske gorice in Haloze",1344,46.4433,15.44821,vrh,2740,32,2344.,4,10
403506,Sveti Urh (Urh),Slovenija,"Pohorje, Dravinjske gorice in Haloze",895,46.42898,15.5069,cerkev,865,22,2700.,6,4
403507,Repnikov vrh,Slovenija,"Pohorje, Dravinjske gorice in Haloze",988,46.43198,15.49173,vrh,538,18,2822.,1,3
403514,Koglerjev vrh,Slovenija,"Pohorje, Dravinjske gorice in Haloze",698,46.53074,15.36268,vrh,345,15,2935.,2,2
403515,Hožičev vrh,Slovenija,"Pohorje, Dravinjske gorice in Haloze",595,46.53547,15.36992,vrh,267,13,3006.,2,1
403516,Klančnik (Glančnik),Slovenija,"Pohorje, Dravinjske gorice in Haloze",877,46.56827,15.36074,vrh,362,15,2921.,4,7
403517,Lovska koča Klančnik,Slovenija,"Pohorje, Dravinjske gorice in Haloze",865,46.56729,15.35877,koča,487,17,2847.,5,7
403518,Kapela sv. Ane v Puščavi,Slovenija,"Pohorje, Dravinjske gorice in Haloze",330,46.55285,15.42214,"vrh, cerkev",327,15,2942.,4,2
403528,Vodni izvir Zlati studenec,Slovenija,"Pohorje, Dravinjske gorice in Haloze",375,46.45596,15.62235, ,342,15,2937.,5,1
403529,Lovski dom - LD Fram,Slovenija,"Pohorje, Dravinjske gorice in Haloze",668,46.46819,15.57914,koča,306,14,2967.,2,1
403530,Sveti Križ (Planica),Slovenija,"Pohorje, Dravinjske gorice in Haloze",692,46.46934,15.56702,cerkev,329,15,2940.,7,1
403531,Potnikova smreka,Slovenija,"Pohorje, Dravinjske gorice in Haloze",651,46.46954,15.56315, ,315,14,2956.,3,2
403534,Planinski dom Zarja (Hotel Zarja),Slovenija,"Pohorje, Dravinjske gorice in Haloze",1113,46.49214,15.535,koča,1110,24,2633.,2,2
403549,Sveti Bolfenk (Jelovice),Slovenija,"Pohorje, Dravinjske gorice in Haloze",537,46.31468,15.75149,"vrh, cerkev",452,17,2864.,3,2
403550,Kerješetov vrh,Slovenija,"Pohorje, Dravinjske gorice in Haloze",590,46.30995,15.74912,vrh,214,11,3060.,1,2
403555,Sveti Mohor (Lačna Gora),Slovenija,"Pohorje, Dravinjske gorice in Haloze",602,46.39652,15.45256,"vrh, cerkev",365,15,2920.,3,1
403556,Kebeljski grad (Zajčev grad),Slovenija,"Pohorje, Dravinjske gorice in Haloze",813,46.41351,15.45139,vrh,756,21,2734.,5,3
403578,Golek,Slovenija,"Pohorje, Dravinjske gorice in Haloze",769,46.38111,15.36192,vrh,2060,29,2445.,5,5
403579,Lorbekov vrh,Slovenija,"Pohorje, Dravinjske gorice in Haloze",578,46.53259,15.5271,vrh,265,13,3010.,1,1
403584,Izletniška kmetija Ančka,Slovenija,"Pohorje, Dravinjske gorice in Haloze",460,46.37554,15.37375,koča,276,13,2995.,2,2
403611,Sv. Peter in Pavel (Veliko Tinje),Slovenija,"Pohorje, Dravinjske gorice in Haloze",655,46.41564,15.50135,cerkev,189,10,3090.,1,1
403612,Slap Šum (Bistriški vintgar),Slovenija,"Pohorje, Dravinjske gorice in Haloze",590,46.42904,15.52628,slap,2400,30,2403.,1,1
403613,Maroltova jelka (Bistriški vintgar),Slovenija,"Pohorje, Dravinjske gorice in Haloze",800,46.44066,15.5025, ,561,18,2813.,3,1
403616,Razgledna ploščad pri Ančnikovem gradišču,Slovenija,"Pohorje, Dravinjske gorice in Haloze",760,46.42604,15.52178,vrh,521,18,2832.,5,1
403618,Sveti Martin (Zlakova),Slovenija,"Pohorje, Dravinjske gorice in Haloze",589,46.38305,15.39551,"vrh, cerkev",250,12,3025.,5,1
403619,Golika,Slovenija,"Pohorje, Dravinjske gorice in Haloze",609,46.37534,15.4112,"vrh, cerkev",253,12,3024.,4,1
403630,Vrelenk,Slovenija,"Pohorje, Dravinjske gorice in Haloze",1170,46.51547,15.32774, ,308,14,2964.,6,1
403649,Ledinekov kogel,Slovenija,"Pohorje, Dravinjske gorice in Haloze",1182,46.50661,15.55489,vrh,926,22,2681.,3,8
403650,Sveti Bolfenk (Mariborsko Pohorje),Slovenija,"Pohorje, Dravinjske gorice in Haloze",1040,46.51605,15.5768,cerkev,2100,29,2438.,2,4
403677,Sveta Magdalena (Velika Varnica),Slovenija,"Pohorje, Dravinjske gorice in Haloze",370,46.29937,15.92208,cerkev,173,10,3110.,2,1
403749,Ribnika Devin v Ošelju,Slovenija,"Pohorje, Dravinjske gorice in Haloze",812,46.44593,15.51313,jezero,153,9,3132.,6,2
