id,začetna točka,čas,zahtevnost 
30499,Spodnja Kokra,3 h 45 min,lahka označena pot
30499,Mače,3 h 25 min,lahka označena pot
30499,Mače,3 h 30 min,lahka označena pot
30499,Potoče,4 h 30 min,lahka neoznačena steza
30499,Mače,3 h 45 min,lahka označena pot
30499,Spodnja Kokra,3 h 55 min,lahka neoznačena steza
3050,V Koncu,4 h 35 min,zahtevna neoznačena steza
3050,Ravenska Kočna,4 h 35 min,zelo zahtevna označena pot
3050,Koča pod slapom Rinka,5 h 20 min,zelo zahtevna označena pot
3050,Koča pod slapom Rinka,5 h 5 min,zelo zahtevna označena pot
3050,Belska Kočna,5 h 5 min,zelo zahtevna označena pot
3050,Ravenska Kočna,4 h 35 min,zelo zahtevna označena pot
3050,Ravenska Kočna,4 h 50 min,zelo zahtevna označena pot
30528,Povlje,2 h,lahka označena pot
30528,Povlje,2 h 15 min,lahka označena pot
30528,Laško,2 h 15 min,lahka označena pot
30528,Dom pod Storžičem,1 h 45 min,lahka označena pot
30528,Zalog,2 h 30 min,lahka označena pot
30539,Brezje pri Tržiču,55 min,lahka neoznačena steza
30539,Brezje pri Tržiču,1 h 5 min,lahka neoznačena steza
30539,Vodohran Žegnani studenec,1 h 5 min,lahka neoznačena steza
30544,Stahovica,1 h 10 min,lahka označena pot
30578,Laško,15 min,lahka označena pot
30578,Bašelj,50 min,lahka označena pot
30578,Babni Vrt,45 min,lahka neoznačena steza
30578,Povlje,50 min,lahka neoznačena steza
30579,Laško,20 min,lahka označena pot
30579,Bašelj,55 min,lahka označena pot
30579,Bašelj,1 h 10 min,lahka označena pot
30579,Povlje,45 min,lahka neoznačena steza
30579,Babni Vrt,50 min,lahka neoznačena steza
30593,Planinska Ravna,30 min,lahka označena pot
30593,Žekovec,2 h 15 min,lahka označena pot
30593,Hotel Golte,15 min,lahka označena pot
30593,Planinska Ravna,40 min,lahka označena pot
30593,Golte,5 min,lahka označena pot
30594,Hotel Golte,2 h 30 min,lahka označena pot
30594,Planinska Ravna,40 min,lahka označena pot
30597,Hotel Golte,30 min,lahka označena pot
30598,Hotel Golte,35 min,lahka označena pot
30615,Bukovnik,40 min,lahka označena pot
30615,Bukovnik,45 min,lahka označena pot
30616,Robanov kot,1 h,lahka označena pot
30617,Ljubno ob Savinji,1 h,lahka označena pot
30617,Primož pri Ljubnem,20 min,lahka označena pot
30618,Koča pod slapom Rinka,3 h,delno zahtevna označena pot
30618,Ravenska Kočna,3 h 20 min,zahtevna označena pot
30618,Ravenska Kočna,3 h 35 min,delno zahtevna označena pot
30618,Ravenska Kočna,3 h 20 min,zelo zahtevna označena pot
30619,Dom Planincev v Logarski dolini,1 h 5 min,delno zahtevna označena pot
30619,Na razpotju,1 h 10 min,delno zahtevna označena pot
30666,Ravenska Kočna,3 h 45 min,zelo zahtevna označena pot
30666,Ravenska Kočna,3 h 30 min,zahtevna označena pot
30666,Ravenska Kočna,4 h 15 min,zelo zahtevna označena pot
30666,Koča pod slapom Rinka,4 h 30 min,delno zahtevna označena pot
30666,Ravenska Kočna,4 h 30 min,delno zahtevna označena pot
30666,Ravenska Kočna,3 h 45 min,zelo zahtevna označena pot
30666,Ravenska Kočna,4 h,zelo zahtevna označena pot
30666,Ravenska Kočna,4 h 15 min,zelo zahtevna označena pot
30695,Planina Ravne,2 h,lahka neoznačena steza
30695,Robanov kot,4 h,zahtevno brezpotje
30695,Robanov kot,5 h,"zahtevno brezpotje, zahtevna neoznačena steza"
30695,Robanov kot,4 h,"zahtevno brezpotje, zahtevna neoznačena steza"
30696,Planina Ravne,2 h 25 min,lahko brezpotje
30696,Planina Ravne,2 h 25 min,lahko brezpotje
30696,Planina Ravne,2 h 55 min,lahko brezpotje
30697,Planina Podvežak,2 h 30 min,lahka označena pot
30697,Planina Ravne,2 h 15 min,lahka označena pot
30697,Planina Ravne,2 h 30 min,lahka označena pot
30697,Planina Ravne,2 h 45 min,lahka neoznačena steza
30708,Planina Ravne,1 h 15 min,lahka označena pot
30716,Podljubelj,10 min,lahka označena pot
3073,Kriška planina,1 h 25 min,lahka označena pot
3073,Planina Jezerca,1 h 40 min,lahka označena pot
3073,Dom na Gospincu,1 h 25 min,lahka označena pot
3073,Planina Jezerca,2 h 15 min,lahka neoznačena steza
3073,Markova raven,3 h,lahka neoznačena steza
3080,Jermanca,4 h 30 min,zahtevna označena pot
3080,Planina Podvežak,4 h 15 min,zahtevna označena pot
3080,Dom v Kamniški Bistrici,5 h 45 min,zahtevno brezpotje
3080,Koča pod slapom Rinka ,4 h 45 min,zahtevna označena pot
3080,Jermanca,4 h 30 min,zahtevno brezpotje
3080,Planina Podvežak,4 h 45 min,zahtevna označena pot
3080,Na Razpotju,5 h,zahtevna označena pot
3080,Pred Belo,7 h,zahtevna označena pot
3080,Kraljev dol,4 h 30 min,zahtevna označena pot
3080,Lovska koča na Brežičih,4 h 50 min,"zahtevna neoznačena steza, zahtevna označena pot"
3080,Planina Ravne,5 h 30 min,zahtevna označena pot
3080,Planina  Ravne,6 h,zahtevna označena pot
3080,Dom Planincev v Logarski dolini,4 h 55 min,zahtevna označena pot
30818,Vransko,1 h 45 min,lahka označena pot
30818,Dom planincev Farbanca,1 h,lahka označena pot
30818,Žovneško jezero,2 h 30 min,lahka označena pot
30818,Braslovško jezero,3 h,lahka označena pot
30818,Letuš,3 h,lahka označena pot
30818,Kokarje,1 h 40 min,lahka označena pot
30818,Potok,1 h 35 min,lahka označena pot
30818,Kokarje,2 h,lahka označena pot
3085,Dom pod Storžičem,3 h,zelo zahtevna označena pot
3085,Dom pod Storžičem,3 h,zahtevna označena pot
3085,Povlje,4 h,lahka označena pot
3085,Laško,3 h 30 min,zahtevna označena pot
3085,Mače,4 h,zahtevna označena pot
3085,Laško,4 h 10 min,lahka označena pot
3085,Dom pod Storžičem,3 h 50 min,lahka označena pot
3085,Jekarica,3 h,zahtevna označena pot
3085,Dom pod Storžičem,3 h 45 min,zelo zahtevna označena pot
3085,Zalog,4 h 30 min,zelo zahtevna označena pot
3085,Bašelj,4 h,zahtevna označena pot
3085,Laško,3 h 30 min,zahtevna neoznačena steza
3085,Gozd,4 h 45 min,zelo zahtevna označena pot
3085,Planina Vetrh,3 h 20 min,"lahka neoznačena steza, zahtevna označena pot"
3085,Bašelj,4 h 5 min,zahtevna neoznačena steza
3085,Zalog,4 h 30 min,lahka označena pot
3085,Križe,6 h,zahtevna označena pot
3085,Gozd,4 h 50 min,delno zahtevna označena pot
3085,Bašelj,4 h 10 min,zahtevna označena pot
3085,Tržiški graben,3 h 40 min,zahtevna označena pot
3085,Zalog,4 h 35 min,lahka označena pot
3085,Laško,4 h 30 min,zahtevna označena pot
3085,Bašelj,5 h 5 min,zahtevna označena pot
3085,Babni Vrt,4 h,"zahtevna neoznačena steza, zahtevna označena pot"
3085,Spodnja Kokra,5 h 45 min,zahtevna označena pot
3085,MHE Zabukovec,4 h,zahtevna označena pot
3085,Babni Vrt,4 h 40 min,"lahka neoznačena steza, lahka označena pot"
3085,Križe,6 h 5 min,delno zahtevna označena pot
3085,Spodnja Kokra,5 h 55 min,"lahka neoznačena steza, zahtevna označena pot"
3085,Babni Vrt,5 h,"lahka neoznačena steza, zahtevna označena pot"
30850,Podgora,1 h 20 min,lahka označena pot
30850,Rečica ob Paki,1 h 15 min,lahka označena pot
30850,Dobrič,50 min,lahka označena pot
30850,Dobrič,40 min,lahka označena pot
30850,Podvin pri Polzeli,1 h 30 min,lahka označena pot
30850,Polzela,2 h 15 min,lahka označena pot
30850,Dobrič,50 min,lahka neoznačena steza
30850,Dobrič,50 min,lahka označena pot
30850,Podvin pri Polzeli,1 h 35 min,lahka označena pot
30886,Lopata,1 h 30 min,lahka označena pot
30886,Galicija,45 min,lahka označena pot
30895,Klemenčevo,45 min,lahka neoznačena steza
30906,Konec ceste,1 h 25 min,zelo zahtevna označena pot
30906,Sveti Lenart,1 h 50 min,delno zahtevna označena pot
30906,Rogljev mlin,3 h 45 min,zelo zahtevna označena pot
30906,Črnivec,4 h 20 min,zelo zahtevna označena pot
30906,Volovljek,3 h 20 min,"lahka neoznačena steza, zelo zahtevna označena pot"
30906,Podvolovljek,3 h 20 min,"lahka neoznačena steza, zelo zahtevna označena pot"
30906,Podvolovljek,3 h 20 min,"lahka neoznačena steza, zelo zahtevna označena pot"
30906,Volovljek,3 h 35 min,"lahka neoznačena steza, zelo zahtevna označena pot"
30930,Bistriška planina,1 h 35 min,lahka označena pot
30930,Begunje,3 h 5 min,lahka označena pot
30930,Tržič,3 h 15 min,lahka označena pot
30930,Draga,3 h 5 min,lahka neoznačena steza
30930,Brezje pri Tržiču,2 h 35 min,lahka označena pot
30930,Zadnja vas,3 h 5 min,lahka označena pot
30930,Bistrica pri Tržiču,3 h,lahka označena pot
30930,Hudi Graben,3 h 5 min,lahka označena pot
30930,Brezje pri Tržiču,2 h 50 min,lahka označena pot
30930,Slatna,3 h 5 min,lahka označena pot
30930,Brezje pri Tržiču,2 h 40 min,lahka označena pot
30930,Ljubelj,4 h 35 min,"delno zahtevna neoznačena pot, delno zahtevna označena pot"
30930,Hudi Graben,2 h 35 min,lahka neoznačena steza
30930,Hudi Graben,2 h 40 min,lahka neoznačena steza
30931,Bistrica pri Tržiču,15 min,lahka označena pot
30931,Bistrica pri Tržiču,25 min,lahka neoznačena steza
30931,Tržič,40 min,lahka označena pot
30947,Hotel Šimnovec,30 min,lahka označena pot
3095,Dom v Kamniški Bistrici,3 h 45 min,lahka označena pot
3095,Jermanca,2 h 30 min,lahka označena pot
3095,Koča pod slapom Rinka ,2 h 45 min,zahtevna označena pot
3095,Suhadolnik,8 h 15 min,zelo zahtevna označena pot
3096,Jermanca,3 h 45 min,zahtevna označena pot
3096,Koča pod slapom Rinka ,3 h 45 min,zahtevna označena pot
3096,Dom v Kamniški Bistrici,5 h,zahtevna označena pot
3096,V Koncu,5 h 45 min,zelo zahtevna označena pot
30976,Planinska Ravna,1 h 25 min,lahka označena pot
30976,Žekovec,3 h 20 min,lahka označena pot
30976,Planinska Ravna,1 h 30 min,lahka označena pot
30976,Žekovec ,3 h,lahka označena pot
30976,Žekovec,3 h 15 min,delno zahtevna označena pot
30976,Golte,1 h,lahka označena pot
30976,Atelsko sedlo,1 h 30 min,lahka označena pot
30976,Golte,1 h 5 min,lahka označena pot
3098,V Koncu,2 h 15 min,lahka označena pot
3098,Suhadolnik,2 h 30 min,zahtevna označena pot
3098,Suhadolnik,2 h 45 min,delno zahtevna označena pot
3098,Žagana peč,4 h,"delno zahtevna neoznačena pot, zahtevna označena pot"
3101820,Plajberk pri Beljaku / Bad Bleiberg,45 min,izjemno zahtevna označena pot
3101820,Plajberk pri Beljaku / Bad Bleiberg,40 min,zelo zahtevna označena pot
3101821,Plajberk pri Beljaku / Bad Bleiberg,1 h 45 min,lahka označena pot
3101822,Plajberk pri Beljaku / Bad Bleiberg,2 h 45 min,lahka označena pot
3102040,Rosstratte,45 min,lahka označena pot
3103036,Weißenbach,40 min,lahka označena pot
3103040,Weißenbach,1 h 20 min,lahka označena pot
3103041,Weißenbach,2 h 10 min,lahka označena pot
3103057,Weißenbach,3 h 40 min,delno zahtevna označena pot
3103057,Weißenbach,4 h 30 min,zahtevna označena pot
3103059,Weißenbach,3 h 10 min,lahka označena pot
310810,Rosstratte,1 h 20 min,lahka označena pot
310810,Rosstratte,2 h,lahka označena pot
310810,Bleiberg Kreuth,4 h,lahka označena pot
310810,Rute / Hermsberg,4 h,lahka označena pot
310811,Rosstratte,1 h,lahka neoznačena steza
310933,Venetski hrib/Windische Hohe,2 h 45 min,lahka označena pot
310934,Venetski hrib/Windische Hohe,2 h,lahka označena pot
310935,Venetski hrib/Windische Hohe,2 h 30 min,lahka označena pot
310952,Seetal,50 min,lahka označena pot
310953,Weissensee,4 h 15 min,lahka označena pot
310954,Weissensee,4 h,lahka označena pot
310955,Weissensee,2 h 15 min,lahka označena pot
310958,Weissensee,4 h 45 min,delno zahtevna označena pot
310958,Weissensee,5 h,lahka označena pot
310959,Weissensee,4 h,lahka neoznačena steza
310960,Weissensee,5 h,lahka označena pot
310961,Weissensee,2 h,lahka označena pot
310985,Goldberg,2 h 30 min,lahka označena pot
310986,Goldberg,3 h 45 min,lahka označena pot
310987,Goldberg,3 h 45 min,lahka označena pot
310988,Goldberg,3 h 45 min,zahtevna označena pot
310989,Reißkofelbad,4 h 45 min,zahtevna označena pot
310989,Reißkofelbad,4 h 30 min,zelo zahtevna označena pot
310989,Jochalm,3 h,zahtevna označena pot
310989,Jochalm,3 h 25 min,zahtevna označena pot
310992,Reißkofelbad,1 h 20 min,lahka označena pot
310993,Reißkofelbad,2 h 15 min,lahka označena pot
310994,Reißkofelbad,3 h 30 min,zahtevna označena pot
310994,Jochalm,2 h 25 min,zelo zahtevna označena pot
3301160,Bjelsko,1 h 15 min,zahtevna označena pot
3301160,Ogulin ,4 h 15 min,zahtevna označena pot
3301160,Vitunj,2 h 45 min,zahtevna označena pot
3301456,Brgudac,1 h 30 min,lahka označena pot
3301458,Ovinek nad Brestom,1 h,lahka označena pot
3301463,Mošćenička Draga,3 h,lahka označena pot
3302412,Podkilavac,2 h 15 min,delno zahtevna označena pot
3302412,Podkilavac,3 h 30 min,zelo zahtevna označena pot
3302422,Podkilavac,3 h 30 min,delno zahtevna označena pot
3302423,Pokilavac,3 h 45 min,delno zahtevna označena pot
3302424,Podkilavac,4 h 15 min,delno zahtevna označena pot
3302424,Podkilavac,3 h 30 min,delno zahtevna označena pot
3302588,Parkirišče v gozdu na strani Jasenka,1 h,zahtevna označena pot
3302721,Crikvenica,1 h 15 min,lahka označena pot
3302721,Selce,1 h,lahka označena pot
3303243,Gornje Jelenje,1 h 50 min,lahka označena pot
3303834,Bjelsko,50 min,lahka označena pot
3303835,Bjelsko,1 h 40 min,zelo zahtevna označena pot
3303838,Cesta na Bjelsko,30 min,lahka označena pot
330904,Delnice,1 h 15 min,lahka označena pot
330905,Lovski dom Delnice,30 min,lahka označena pot
330907,Poklon,2 h 30 min,lahka označena pot
330908,Poklon,2 h 30 min,lahka označena pot
330910,Poklon,1 h 15 min,lahka označena pot
330913,Vrbovska Poljana,1 h 45 min,lahka označena pot
330914,Vrbovska Poljana,1 h 10 min,lahka označena pot
330914,Vrbovska Poljana,1 h 30 min,lahka označena pot
330921,Platak,3 h 30 min,lahka označena pot
330921,Crni Lug,3 h 30 min,delno zahtevna označena pot
330922,Platak,3 h 15 min,lahka označena pot
330923,Platak,1 h 30 min,lahka označena pot
330923,Platak,1 h 30 min,lahka označena pot
330925,Platak,2 h 45 min,lahka označena pot
3802614,Poetto,50 min,lahka neoznačena steza
3802614,Poetto,1 h,lahka neoznačena steza
3802616,Poetto,1 h 15 min,lahka označena pot
3802616,Poetto,1 h 50 min,lahka neoznačena steza
3802617,Odcep za Burcei na cesti SS125,2 h 30 min,lahka označena pot
3901075,Passo Falzarego,2 h 15 min,zahtevna označena pot
3901075,Passo Falzarego,2 h 15 min,lahka označena pot
3901075,Passo Valparola,2 h 45 min,lahka označena pot
3901076,Rifugio Auronzo,20 min,lahka označena pot
3901077,Rifugio Auronzo,50 min,lahka označena pot
3901077,Piano Fiscalino / Fischleinboden,3 h 10 min,lahka označena pot
3901077,Landro,3 h 10 min,lahka označena pot
3901078,Rifugio Auronzo,55 min,lahka označena pot
3901079,Rifugio Auronzo,1 h 50 min,zelo zahtevna označena pot
3901079,Rifugio Auronzo,2 h,zelo zahtevna označena pot
3901079,Rifugio Auronzo,1 h 40 min,zelo zahtevna označena pot
3901079,Piano Fiscalino / Fischleinboden,4 h 10 min,zelo zahtevna označena pot
3901080,Passo Falzarego,2 h,zahtevna označena pot
3901080,Passo Falzarego,2 h,lahka označena pot
3901080,Passo Valparola,2 h 30 min,lahka označena pot
3901081,Passo Falzarego,3 h,delno zahtevna označena pot
3901081,Passo Falzarego,2 h 30 min,lahka označena pot
3901082,Passo Falzarego,2 h,lahka neoznačena steza
3901082,Da Strobel,2 h 20 min,izjemno zahtevna označena pot
3901082,Da Strobel,1 h 40 min,delno zahtevna neoznačena pot
3901083,Passo Giau,1 h 45 min,zahtevna označena pot
3901084,Passo Falzarego,1 h 45 min,lahka neoznačena steza
3901084,Da Strobel,1 h 45 min,"delno zahtevna neoznačena pot, lahko brezpotje"
3901085,Rifugio Auronzo,2 h,lahka označena pot
3901085,Piano Fiscalino / Fischleinboden,3 h 30 min,lahka označena pot
3901087,Rifugio Auronzo,2 h 30 min,lahka označena pot
3901087,Piano Fiscalino / Fischleinboden,4 h,lahka označena pot
3901088,Rifugio Dibona,5 h,izjemno zahtevna označena pot
3901088,Rifugio Dibona,4 h,zahtevna označena pot
3901089,Rifugio Dibona,3 h,izjemno zahtevna označena pot
3901089,Rifugio Dibona,2 h 30 min,delno zahtevna označena pot
3901090,Rifugio Dibona,1 h 50 min,lahka označena pot
3901093,Passo di Giau,1 h 30 min,zelo zahtevna označena pot
3901093,Passo di Giau,1 h 40 min,delno zahtevna označena pot
3901093,Passo Falzarego,2 h 15 min,lahka označena pot
3901093,Rifugio Scoiattoli,55 min,lahka označena pot
3901093,Rifugio Bai de Dones,2 h 35 min,lahka označena pot
3901093,Rifugio Bai de Dones,2 h 50 min,lahka označena pot
3901094,Passo di Giau,1 h 10 min,delno zahtevna označena pot
3901094,Passo di Giau,1 h 50 min,zelo zahtevna označena pot
3901094,Passo Falzarego,1 h 45 min,lahka označena pot
3901094,Rifugio Scoiattoli,30 min,lahka označena pot
3901094,Rifugio Bai de Dones,2 h,lahka označena pot
3901094,Rifugio Bai de Dones,2 h 15 min,lahka označena pot
3901095,Passo di Giau,1 h 55 min,zelo zahtevna označena pot
3901095,Passo di Giau,2 h 35 min,zelo zahtevna označena pot
3901095,Passo Falzarego,2 h 30 min,zelo zahtevna označena pot
3901095,Rifugio Bai de Dones,2 h 45 min,zelo zahtevna označena pot
3901095,Rifugio Scoiattoli,1 h 15 min,zelo zahtevna označena pot
3901095,Rifugio Bai de Dones,3 h,zelo zahtevna označena pot
3901353,Rifugio Castiglioni Marmolada,1 h 45 min,lahka neoznačena steza
3901353,Passo Pordoi,3 h,zahtevna označena pot
3901354,Rifugio Castiglioni Marmolada,1 h 15 min,lahka označena pot
3901354,Passo Pordoi,2 h 20 min,lahka označena pot
3901354,Passo di Fedaia,2 h 10 min,lahka označena pot
3901354,Passo Pordoi,3 h 30 min,zahtevna označena pot
3901355,Passo Pordoi,3 h,delno zahtevna označena pot
3901355,Passo Pordoi,3 h 30 min,izjemno zahtevna označena pot
3901355,Sass de Pordoi,1 h 30 min,delno zahtevna označena pot
3901355,Passo Gardena,6 h 10 min,izjemno zahtevna označena pot
3901355,Passo Gardena,5 h 50 min,zahtevna označena pot
3901355,Passo Campolongo,4 h 40 min,zelo zahtevna označena pot
3901355,Passo Campolongo,4 h 35 min,zahtevna označena pot
